consulta_fecha,dias_anticipacion,departure_airport_id,departure_airport_name,arrival_airport_id,arrival_airport_name,departure_date,departure_time,arrival_time,airline_1,airline_2,airline_3,airline_4,operator_1,operator_2,operator_3,operator_4,travel_class,duration_min,price_clp,type,emissions_this_flight,emissions_difference_percent,stops
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,11:15 AM,7:10 AM,Etihad,,,,,,,,Business,895,3326917,Round trip,242,,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,7:05 PM,5:30 AM,Finnair,,,,,,,,Business,1765,3120566,Round trip,244,,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,7:20 AM,7:05 AM,Helvetic,SWISS,ITA,,Helvetic Airways,Helvetic Airways,,,Business,1125,3159820,Round trip,845,-19,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,2:20 PM,9:30 AM,KLM Cityhopper,KLM,,,KLM Cityhopper,KLM Cityhopper,,,Business,850,3597664,Round trip,422,6,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,11:20 AM,9:15 AM,Air France,,,,,,,,Business,1015,3597832,Round trip,117,-7,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,4:40 PM,1:25 PM,Qatar Airways,,,,,,,,Business,945,3725282,Round trip,963,30,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,5:55 PM,9:45 AM,SWISS,,,,,,,,Business,650,4815495,Round trip,220,,Nonstop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,1:30 PM,5:30 AM,THAI,,,,,,,,Business,,5101921,Round trip,910,28,Nonstop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,10:55 AM,7:05 AM,ITA,,,,,,,,Business,910,2879833,Round trip,810,-21,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,10:35 PM,6:35 PM,Etihad,,,,,,,,Business,155,3221641,Round trip,242,,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,11:15 AM,7:10 AM,Etihad,,,,,,,,Business,895,3326917,Round trip,242,,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,7:05 PM,5:30 AM,Finnair,,,,,,,,Business,1765,3120566,Round trip,244,,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,7:20 AM,7:05 AM,Helvetic,SWISS,ITA,,Helvetic Airways,Helvetic Airways,,,Business,1125,3159820,Round trip,845,-19,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,2:20 PM,9:30 AM,KLM Cityhopper,KLM,,,KLM Cityhopper,KLM Cityhopper,,,Business,850,3597664,Round trip,422,6,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,11:20 AM,9:15 AM,Air France,,,,,,,,Business,1015,3597832,Round trip,117,-7,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,4:40 PM,1:25 PM,Qatar Airways,,,,,,,,Business,945,3725282,Round trip,963,30,1 stop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,5:55 PM,9:45 AM,SWISS,,,,,,,,Business,650,4815495,Round trip,220,,Nonstop
2025-05-19,52,ZRH,Zurich Airport,BKK,Suvarnabhumi Airport,2025-07-10,1:30 PM,5:30 AM,THAI,,,,,,,,Business,,5101921,Round trip,910,28,Nonstop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,7:55 PM,11:00 AM,Turkish Airlines,,,,,,,,Business,1805,2526916,One way,777,61,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,11:55 AM,12:35 PM,Icelandair,Alaska,,,,,,,Business,940,2917104,One way,103,-36,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:35 PM,6:55 PM,,,,,,,,,Business,1040,4353739,One way,3,16,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,11:55 PM,12:35 PM,Icelandair,,,,,,,,Business,1660,3167851,One way,195,-31,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:40 PM,12:00 PM,Tap Air Portugal,,,,,,,,Business,2060,3369627,One way,315,34,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:35 PM,6:55 PM,,,,,,,,,Business,2480,3529440,One way,3,16,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,12:21 PM,3:25 PM,Icelandair,,,,,,,,Business,1084,3716169,One way,260,-27,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,2:10 PM,3:25 PM,Icelandair,Alaska,,,,,,,Business,975,3716169,One way,5,-42,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,1:40 PM,5:45 PM,Turkish Airlines,,,,,,,,Business,1145,3889533,One way,839,64,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,5:30 PM,6:05 PM,Lufthansa,United,,,,,,,Business,935,5756449,One way,554,48,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:50 PM,4:20 PM,Delta,KLM,,,,,,,Business,870,5858412,One way,654,,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,7:00 AM,6:50 AM,Scandinavian Airlines,Delta,,,,,,,Business,890,7403272,One way,591,-8,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,7:55 PM,11:00 AM,Turkish Airlines,,,,,,,,Business,1805,2526916,One way,777,61,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,11:55 AM,12:35 PM,Icelandair,Alaska,,,,,,,Business,940,2917104,One way,103,-36,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:35 PM,6:55 PM,,,,,,,,,Business,1040,4353739,One way,3,16,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,11:55 PM,12:35 PM,Icelandair,,,,,,,,Business,1660,3167851,One way,195,-31,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:40 PM,12:00 PM,Tap Air Portugal,,,,,,,,Business,2060,3369627,One way,315,34,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:35 PM,6:55 PM,,,,,,,,,Business,2480,3529440,One way,3,16,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,12:21 PM,3:25 PM,Icelandair,,,,,,,,Business,1084,3716169,One way,260,-27,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,2:10 PM,3:25 PM,Icelandair,Alaska,,,,,,,Business,975,3716169,One way,5,-42,2 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,1:40 PM,5:45 PM,Turkish Airlines,,,,,,,,Business,1145,3889533,One way,839,64,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,5:30 PM,6:05 PM,Lufthansa,United,,,,,,,Business,935,5756449,One way,554,48,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,4:50 PM,4:20 PM,Delta,KLM,,,,,,,Business,870,5858412,One way,654,,1 stop
2025-05-19,32,LAX,Los Angeles International Airport,OSL,Oslo lufthavn,2025-06-20,7:00 AM,6:50 AM,Scandinavian Airlines,Delta,,,,,,,Business,890,7403272,One way,591,-8,1 stop
2025-05-19,56,ORD,Chicago O'Hare International Airport,DEN,Denver International Airport,2025-07-14,5:40 AM,12:34 AM,Frontier,,,,,,,,Economy,1254,198131,Round trip,228,,1 stop
2025-05-19,56,ORD,Chicago O'Hare International Airport,DEN,Denver International Airport,2025-07-14,5:40 AM,12:34 AM,Frontier,,,,,,,,Economy,1254,198131,Round trip,228,,1 stop
2025-05-19,21,EZE,Ezeiza International Airport,SCL,Arturo Merino Benitez International Airport,2025-06-09,12:58 PM,10:30 PM,LATAM,,,,,,,,Premium Economy,572,385842,One way,351,97,1 stop
2025-05-19,21,EZE,Ezeiza International Airport,SCL,Arturo Merino Benitez International Airport,2025-06-09,7:13 PM,10:45 AM,LATAM,,,,,,,,Premium Economy,932,391111,One way,387,117,2 stop
2025-05-19,21,EZE,Ezeiza International Airport,SCL,Arturo Merino Benitez International Airport,2025-06-09,7:13 PM,9:35 AM,LATAM,,,,,,,,Premium Economy,862,408070,One way,387,117,2 stop
2025-05-19,21,EZE,Ezeiza International Airport,SCL,Arturo Merino Benitez International Airport,2025-06-09,12:58 PM,10:30 PM,LATAM,,,,,,,,Premium Economy,572,385842,One way,351,97,1 stop
2025-05-19,21,EZE,Ezeiza International Airport,SCL,Arturo Merino Benitez International Airport,2025-06-09,7:13 PM,10:45 AM,LATAM,,,,,,,,Premium Economy,932,391111,One way,387,117,2 stop
2025-05-19,21,EZE,Ezeiza International Airport,SCL,Arturo Merino Benitez International Airport,2025-06-09,7:13 PM,9:35 AM,LATAM,,,,,,,,Premium Economy,862,408070,One way,387,117,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,9:05 PM,8:25 AM,Scandinavian Airlines,SWISS,,,Sas Connect,Sas Connect,,,First,1760,6487437,One way,488,32,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,6:10 AM,11:55 AM,China Eastern,Lufthansa,,,,,,,First,1425,7196952,One way,880,46,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,6:10 AM,2:20 PM,China Eastern,Korean Air,Lufthansa,,,,,,First,1570,7396599,One way,848,45,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,7:55 AM,5:00 PM,Emirates,Finnair,,,,,,,First,1625,8347791,One way,197,58,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,4:05 PM,3:30 PM,Korean Air,Finnair,,,,,,,First,1045,10571260,One way,347,26,1 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,4:30 PM,5:00 PM,Emirates,Finnair,,,,,,,First,2550,8347791,One way,289,62,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,6:00 AM,1:50 PM,Asiana Airlines,Lufthansa,Air China,,Air Baltic,Air Baltic,,,First,1550,16723290,One way,388,28,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,1:35 PM,11:35 AM,Lufthansa,Air China,,,,,,,First,,,One way,183,20,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,9:05 PM,8:25 AM,Scandinavian Airlines,SWISS,,,Sas Connect,Sas Connect,,,First,1760,6487437,One way,488,32,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,6:10 AM,11:55 AM,China Eastern,Lufthansa,,,,,,,First,1425,7196952,One way,880,46,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,6:10 AM,2:20 PM,China Eastern,Korean Air,Lufthansa,,,,,,First,1570,7396599,One way,848,45,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,7:55 AM,5:00 PM,Emirates,Finnair,,,,,,,First,1625,8347791,One way,197,58,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,4:05 PM,3:30 PM,Korean Air,Finnair,,,,,,,First,1045,10571260,One way,347,26,1 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,4:30 PM,5:00 PM,Emirates,Finnair,,,,,,,First,2550,8347791,One way,289,62,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,6:00 AM,1:50 PM,Asiana Airlines,Lufthansa,Air China,,Air Baltic,Air Baltic,,,First,1550,16723290,One way,388,28,2 stop
2025-05-19,28,HEL,Helsinki Airport,ICN,Incheon International Airport,2025-06-16,1:35 PM,11:35 AM,Lufthansa,Air China,,,,,,,First,,,One way,183,20,2 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,7:15 PM,5:45 PM,Air France,HOP!,,,HOP!,HOP!,,,Premium Economy,870,1269964,One way,822,,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,8:40 AM,8:55 AM,Delta,,,,,,,,Premium Economy,975,1271559,One way,910,7,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,8:05 PM,5:15 PM,KLM Cityhopper,KLM,,,KLM Cityhopper,KLM Cityhopper,,,Premium Economy,790,1273832,One way,793,-7,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,10:00 PM,9:30 AM,British Airways,,,,,,,,Premium Economy,1650,1175135,One way,774,-9,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,12:35 PM,2:05 PM,British Airways,American,,,,,,,Premium Economy,1050,1242787,One way,999,18,2 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,10:00 PM,10:25 PM,British Airways,,,,,,,,Premium Economy,985,1244721,One way,774,-9,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,9:15 AM,8:40 AM,Aeromexico,Delta,KLM,,,,,,Premium Economy,925,1271559,One way,856,,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,5:00 AM,8:45 AM,American,,,,,,,,Premium Economy,1185,1391051,One way,953,12,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,11:55 PM,10:35 PM,Iberia,,,,Air Nostrum,,,,Premium Economy,880,1458171,One way,47,23,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,7:50 PM,2:45 PM,Lufthansa,,,,,,,,Premium Economy,655,3392227,One way,891,,Nonstop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,7:15 PM,5:45 PM,Air France,HOP!,,,HOP!,HOP!,,,Premium Economy,870,1269964,One way,822,,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,8:40 AM,8:55 AM,Delta,,,,,,,,Premium Economy,975,1271559,One way,910,7,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,8:05 PM,5:15 PM,KLM Cityhopper,KLM,,,KLM Cityhopper,KLM Cityhopper,,,Premium Economy,790,1273832,One way,793,-7,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,10:00 PM,9:30 AM,British Airways,,,,,,,,Premium Economy,1650,1175135,One way,774,-9,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,12:35 PM,2:05 PM,British Airways,American,,,,,,,Premium Economy,1050,1242787,One way,999,18,2 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,10:00 PM,10:25 PM,British Airways,,,,,,,,Premium Economy,985,1244721,One way,774,-9,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,9:15 AM,8:40 AM,Aeromexico,Delta,KLM,,,,,,Premium Economy,925,1271559,One way,856,,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,5:00 AM,8:45 AM,American,,,,,,,,Premium Economy,1185,1391051,One way,953,12,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,11:55 PM,10:35 PM,Iberia,,,,Air Nostrum,,,,Premium Economy,880,1458171,One way,47,23,1 stop
2025-05-19,6,MEX,Mexico City International Airport,FRA,Frankfurt Airport,2025-05-25,7:50 PM,2:45 PM,Lufthansa,,,,,,,,Premium Economy,655,3392227,One way,891,,Nonstop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,6:00 PM,1:59 PM,Cathay Pacific,American,,,,,,,Premium Economy,2039,2179718,Round trip,472,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,8:00 AM,4:40 AM,Cathay Pacific,Aeromexico,,,,,,,Premium Economy,2080,2224406,Round trip,463,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,1:45 PM,4:40 AM,China Airlines,Aeromexico,,,,,,,Premium Economy,1735,2397813,Round trip,473,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,8:45 AM,4:15 PM,United,,,,,,,,Premium Economy,1290,5321839,Round trip,274,-15,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,9:45 AM,5:50 AM,Cathay Pacific,Aeromexico,,,,,,,Premium Economy,2045,2132793,Round trip,490,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,2:00 AM,11:29 PM,China Airlines,Aeromexico,,,,,,,Premium Economy,2129,2290968,Round trip,236,-17,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,1:45 PM,11:50 AM,China Airlines,Aeromexico,,,,,,,Premium Economy,2165,2290968,Round trip,418,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,8:00 AM,8:10 PM,Cathay Pacific,Aeromexico,,,,,,,Premium Economy,1570,2689833,Round trip,425,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,12:45 PM,4:40 AM,Cathay Pacific,Aeromexico,,,,,,,Premium Economy,1795,2711996,Round trip,457,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,6:15 AM,10:50 PM,Air Canada,ANA,,,Air Japan,Air Japan,,,Premium Economy,1835,3427716,Round trip,240,-17,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,10:30 PM,7:50 PM,Air France,,,,,,,,Premium Economy,2120,3681834,Round trip,790,20,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,12:40 AM,5:59 PM,KLM,,,,,,,,Premium Economy,1879,3682701,Round trip,700,14,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,9:45 AM,10:50 PM,Cathay Pacific,Air Canada,,,,,,,Premium Economy,1625,3784781,Round trip,209,-19,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,10:30 PM,1:05 PM,Aeromexico,Air France,,,,,,,Premium Economy,1715,4218732,Round trip,530,,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,6:15 AM,6:45 PM,United,ANA,,,Air Japan,Air Japan,,,Premium Economy,1590,4296123,Round trip,357,-9,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,11:40 PM,5:30 PM,Lufthansa,,,,,,,,Premium Economy,1910,4491549,Round trip,910,28,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,10:10 PM,2:15 PM,ANA,,,,Air Japan,,,,Premium Economy,1805,5016391,Round trip,943,30,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,8:40 PM,4:05 AM,United,,,,,,,,Premium Economy,1285,5321839,Round trip,211,-19,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,6:15 AM,5:50 PM,United,ANA,,,Air Japan,Air Japan,,,Premium Economy,1535,5334328,Round trip,145,-23,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,11:20 PM,4:15 PM,British Airways,American,,,,,,,Premium Economy,1855,6456566,Round trip,661,11,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,6:00 PM,1:59 PM,Cathay Pacific,American,,,,,,,Premium Economy,2039,2179718,Round trip,472,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,8:00 AM,4:40 AM,Cathay Pacific,Aeromexico,,,,,,,Premium Economy,2080,2224406,Round trip,463,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,1:45 PM,4:40 AM,China Airlines,Aeromexico,,,,,,,Premium Economy,1735,2397813,Round trip,473,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,8:45 AM,4:15 PM,United,,,,,,,,Premium Economy,1290,5321839,Round trip,274,-15,1 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,9:45 AM,5:50 AM,Cathay Pacific,Aeromexico,,,,,,,Premium Economy,2045,2132793,Round trip,490,,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,2:00 AM,11:29 PM,China Airlines,Aeromexico,,,,,,,Premium Economy,2129,2290968,Round trip,236,-17,2 stop
2025-05-19,9,SIN,Singapore Changi Airport,MEX,Mexico City International Airport,2025-05-28,1:45 PM,11:50 AM,China Airlines,Aeromexico,,,,,,,Premium Economy,2165,2290968,Round trip,418,,2 stop
